,PosSite_Di,NegSite_Di,Local-Stru,Local-Quat,Local-Qu_1,Local-Qu_2,Quaternary,Quaterna_1,GeodeticSt,Quaterna_2,FaultRecen,FaultSlipD,Earthquake,HorizGravi,HorizMagne,GravityDen,MagneticDe,Heatflow,Geochemist,Local-St_1,Local-Qu_3,Local-Qu_4,Local-Qu_5,Quaterna_3,HorizGra_1,Geodetic_1,Quaterna_4,FaultRec_1,Earthqua_1,Heatflow_E,HorizGra_2,HorizMag_1,Hillshade-,DEM-30m,Fairway
521798,27322.0436023,452.06464165,0.0,0.0,0.0,0.0,0,26,0.230449,-1.29618,1.84462,0.856785,1.62839,0.0019036,6.9e-06,25,19,80.0843964,-9999.0,0.0,0.0,0.0,0.0,0.1,0.555798,0.641896,0.528216,0.267449,0.369921,20.4389992,0.0763944,2,180,1791,37.1445007
521799,27435.7235842,212.19391083,0.0,0.0,0.0,0.0,0,25,0.230449,-1.29618,1.84462,0.859093,1.61805,0.0025658,7e-06,22,19,79.903801,-9999.0,0.0,0.0,0.0,0.0,0.1,0.601402,0.641896,0.519597,0.262938,0.37062,20.5212994,0.0763944,2,180,1792,37.736599
521800,27551.2030693,103.39280128,0.0,0.0,0.0,0.0,0,24,0.230449,-1.29618,1.84462,0.860792,1.61805,0.0032375,7e-06,19,18,79.7254028,-9999.0,0.0,0.0,0.0,0.0,0.1,0.5839,0.641896,0.511225,0.258554,0.37062,20.6025009,0.101859,2,180,1792,38.3445015
521801,27668.459526,318.36125223,0.0,0.0,0.0,0.0,0,23,0.230449,-1.29618,1.84462,0.862594,1.62839,0.003898,7e-06,15,18,79.5490036,-9999.0,0.0,0.0,0.0,0.0,0.1,0.520519,0.641896,0.503113,0.254303,0.369921,20.6823997,0.101859,2,179,1792,38.3622017
521802,27787.4704592,563.04325099,0.0,0.0,0.0,0.0,0,23,0.207487,-1.22277,1.8095599,0.865017,1.63849,0.0045182,7e-06,12,17,79.3747025,-9999.0,0.0,0.0,0.0,0.0,0.1,0.591767,0.64099,0.495273,0.250193,0.369238,20.7609997,0.127324,2,179,1791,39.1591988
521803,27908.2134236,810.97565811,0.0,0.0,0.0,0.0,0,22,0.207487,-1.22277,1.8095599,0.865164,1.62839,0.0050692,7e-06,9,16,79.202301,-9999.0,0.0,0.0,0.0,0.0,0.1,0.591767,0.64099,0.487719,0.24623,0.369921,20.8383999,0.114592,2,180,1791,39.1417999
522573,26875.4475454,957.69708955,0.0,0.0,0.0,0.0,0,28,0.230449,-1.32029,1.87561,0.853648,1.60746,0.0007003,6.6e-06,29,20,80.6399994,-9999.0,0.0,0.0,0.0,0.0,0.1,0.430559,0.642893,0.549263,0.278454,0.371336,20.2879009,0.0891268,2,180,1792,36.4166985
522574,26986.3769844,712.63421956,0.0,0.0,0.0,0.0,0,27,0.230449,-1.32029,1.87561,0.854676,1.61805,0.0013169,6.8e-06,28,19,80.4559021,-9999.0,0.0,0.0,0.0,0.0,0.1,0.470467,0.641896,0.540237,0.273736,0.37062,20.3722,0.0891268,2,180,1792,37.0239983
522575,27099.1587456,472.76986627,0.0,0.0,0.0,0.0,0,27,0.230449,-1.29618,1.84462,0.85602,1.61805,0.001956,6.9e-06,26,19,80.2739029,-9999.0,0.0,0.0,0.0,0.0,0.1,0.470467,0.641896,0.531435,0.269133,0.37062,20.4554005,0.0891268,2,179,1791,37.1598015
522576,27213.7697995,253.32817058,0.0,0.0,0.0,0.0,0,26,0.230449,-1.29618,1.84462,0.858408,1.60746,0.0026074,7e-06,23,18,80.0939026,-9999.0,0.0,0.0,0.0,0.0,0.1,0.523786,0.641896,0.522869,0.264651,0.371336,20.5373001,0.0891268,2,181,1791,37.7448997
522577,27330.1871321,172.73962364,0.0,0.0,0.0,0.0,0,25,0.230449,-1.29618,1.84462,0.860357,1.60746,0.0032604,7e-06,19,18,79.9159012,-9999.0,0.0,0.0,0.0,0.0,0.1,0.522501,0.641896,0.514551,0.260296,0.371336,20.6179008,0.101859,2,180,1791,38.3423996
522578,27448.3877605,347.1351223,0.0,0.0,0.0,0.0,0,24,0.230449,-1.29618,1.84462,0.862127,1.62839,0.0038984,7e-06,16,17,79.7399979,-9999.0,0.0,0.0,0.0,0.0,0.1,0.522501,0.641896,0.506492,0.256074,0.369921,20.6973991,0.114592,2,179,1791,38.3783989
522579,27568.3487469,579.79876569,0.0,0.0,0.0,0.0,0,23,0.207487,-1.22277,1.8095599,0.864791,1.62839,0.0044982,6.9e-06,12,17,79.5660019,-9999.0,0.0,0.0,0.0,0.0,0.1,0.592612,0.64099,0.498705,0.251993,0.369921,20.7756004,0.114592,2,179,1791,39.1483994
522580,27690.0472121,822.6970428199999,0.0,0.0,0.0,0.0,0,22,0.207487,-1.22277,1.8095599,0.864882,1.62839,0.0050365,6.9e-06,9,16,79.3939972,-9999.0,0.0,0.0,0.0,0.0,0.1,0.548807,0.64099,0.491204,0.248059,0.369921,20.8525009,0.114592,2,180,1791,39.1483994
523348,26651.1729362,1030.20998905,0.0,0.0,0.0,0.0,0,29,0.230449,-1.29616,1.8778,0.85305,1.5966001,0.0007468,6.7e-06,29,19,80.8236008,-9999.0,0.0,0.0,0.0,0.0,0.1,0.524767,0.642893,0.552724,0.280263,0.37207,20.3048,0.0763944,2,180,1792,36.4408989
523349,26763.0319817,807.4629632999998,0.0,0.0,0.0,0.0,0,28,0.230449,-1.29616,1.8778,0.854057,1.60746,0.0013658,6.8e-06,28,19,80.6402969,-9999.0,0.0,0.0,0.0,0.0,0.1,0.557978,0.641896,0.543755,0.275575,0.371336,20.3887005,0.0763944,2,179,1792,37.0485992
523350,26876.7509724,606.34994241,0.0,0.0,0.0,0.0,0,27,0.230449,-1.26484,1.84315,0.85565,1.60746,0.0019992,6.9e-06,26,18,80.4589005,-9999.0,0.0,0.0,0.0,0.0,0.1,0.470467,0.641896,0.535011,0.271004,0.371336,20.4713001,0.0763944,2,180,1791,37.2108994
523351,26992.3064003,456.42531506,0.0,0.0,0.0,0.0,0,26,0.230449,-1.26484,1.84315,0.858041,1.5966001,0.0026376,7e-06,23,18,80.2796021,-9999.0,0.0,0.0,0.0,0.0,0.1,0.452053,0.641896,0.526503,0.266553,0.37207,20.5527992,0.0763944,2,180,1791,37.7955017
523352,27109.674782,417.11854885,0.0,0.0,0.0,0.0,0,25,0.230449,-1.26484,1.84315,0.85985,1.5966001,0.0032717,7e-06,20,18,80.1022034,-9999.0,0.0,0.0,0.0,0.0,0.1,0.522501,0.641896,0.518243,0.262229,0.37207,20.6329994,0.101859,2,180,1791,38.3931007
523353,27228.8326736,514.44309632,0.0,0.0,0.0,0.0,0,24,0.230449,-1.26484,1.84315,0.863107,1.60746,0.0038881,6.9e-06,16,17,79.9268036,-9999.0,0.0,0.0,0.0,0.0,0.1,0.522501,0.641896,0.510242,0.258039,0.371336,20.7119999,0.101859,2,180,1791,38.4117012
523354,27349.7566853,693.0479889,0.0,0.0,0.0,0.0,0,23,0.207487,-1.19585,1.7971801,0.864193,1.60746,0.004469,6.9e-06,13,17,79.7531967,-9999.0,0.0,0.0,0.0,0.0,0.1,0.592612,0.64099,0.501714,0.25357,0.371336,20.7898006,0.101859,2,180,1791,39.1963997
523355,27472.4234956,906.07909725,0.0,0.0,0.0,0.0,0,22,0.207487,-1.19585,1.7971801,0.864518,1.61805,0.0049956,6.8e-06,10,16,79.5815964,-9999.0,0.0,0.0,0.0,0.0,0.1,0.592612,0.64099,0.493446,0.249235,0.37062,20.8661995,0.101859,2,180,1791,39.2145996
524123,26540.1623764,959.76317043,0.0,0.0,0.0,0.0,0,28,0.230449,-1.29616,1.8778,0.853747,1.57403,0.0014017,6.9e-06,28,19,80.8200989,-9999.0,0.0,0.0,0.0,0.0,0.1,0.560331,0.636688,0.547617,0.277594,0.373595,20.4046993,0.0763944,2,180,1792,37.0261993
524124,26654.832225,798.00323238,0.0,0.0,0.0,0.0,0,27,0.230449,-1.26484,1.84315,0.855048,1.5854599,0.0020256,7e-06,26,18,80.6395035,-9999.0,0.0,0.0,0.0,0.0,0.1,0.560331,0.636688,0.538935,0.273056,0.372823,20.4869995,0.0763944,2,179,1792,37.2081985
524125,26771.3455568,690.99419277,0.0,0.0,0.0,0.0,0,26,0.230449,-1.26484,1.84315,0.857583,1.57403,0.0026507,7e-06,24,18,80.4608994,-9999.0,0.0,0.0,0.0,0.0,0.1,0.52639,0.636688,0.529733,0.268243,0.373595,20.5680008,0.0891268,2,180,1790,37.7835999
524126,26889.6784083,665.68520339,0.0,0.0,0.0,0.0,0,25,0.230449,-1.26484,1.84315,0.860391,1.5854599,0.0032682,7e-06,20,17,80.2842026,-9999.0,0.0,0.0,0.0,0.0,0.1,0.58728,0.636688,0.520754,0.263544,0.372823,20.6478004,0.101859,2,180,1791,38.3885994
524127,27009.8068649,730.6165927299999,0.0,0.0,0.0,0.0,0,24,0.230449,-1.26484,1.84315,0.863867,1.5966001,0.003867,6.9e-06,17,17,80.1092987,-9999.0,0.0,0.0,0.0,0.0,0.1,0.58728,0.641896,0.512009,0.258965,0.37207,20.7262993,0.101859,2,180,1791,38.4077988
524128,27131.7070759,865.71613196,0.0,0.0,0.0,0.0,0,23,0.207487,-1.19585,1.7971801,0.86397,1.5966001,0.0044332,6.8e-06,13,17,79.9364014,-9999.0,0.0,0.0,0.0,0.0,0.1,0.64939,0.64099,0.503511,0.254512,0.37207,20.8036003,0.101859,2,180,1791,39.1810989
524129,27255.3552689,1044.09206332,0.0,0.0,0.0,0.0,0,22,0.207487,-1.19585,1.7971801,0.864184,1.61805,0.0049514,6.7e-06,10,16,79.7651978,-9999.0,0.0,0.0,0.0,0.0,0.1,0.64939,0.64099,0.495273,0.250193,0.37062,20.8796005,0.101859,2,180,1791,39.2179985
524898,26433.4148202,1015.3610516,0.0,0.0,0.0,0.0,0,27,0.230449,-1.26484,1.84315,0.854874,1.56229,0.0020335,7e-06,27,18,80.8156967,-9999.0,0.0,0.0,0.0,0.0,0.1,0.562567,0.636688,0.54098,0.274125,0.374389,20.5021992,0.0763944,2,180,1791,37.2010994
524899,26550.8998159,933.6069197800001,0.0,0.0,0.0,0.0,0,26,0.230449,-1.26484,1.84315,0.856358,1.56229,0.0026464,7e-06,24,18,80.6379013,-9999.0,0.0,0.0,0.0,0.0,0.1,0.52879,0.636688,0.531813,0.269331,0.374389,20.5827999,0.0891268,2,180,1790,37.787899
524900,26670.2107793,915.03316673,0.0,0.0,0.0,0.0,0,25,0.230449,-1.26484,1.84315,0.859342,1.56229,0.0032509,6.9e-06,21,17,80.4618988,-9999.0,0.0,0.0,0.0,0.0,0.1,0.588716,0.636688,0.522869,0.264651,0.374389,20.6620998,0.101859,2,180,1790,38.3619003
524901,26791.3233154,963.30136084,0.0,0.0,0.0,0.0,0,24,0.230449,-1.26484,1.84315,0.862811,1.57403,0.0038373,6.8e-06,17,17,80.2878036,-9999.0,0.0,0.0,0.0,0.0,0.1,0.588716,0.636688,0.514161,0.260091,0.373595,20.7402,0.101859,2,180,1790,38.3820992
528920,5027.50409635,999.89198928,0.0,0.0,0.0,0.0,0,16,0.330433,-2.576,2.3908701,0.87655,1.2174799,0.0040088,1.6e-06,9,25,64.1176987,-9999.0,0.0,0.0,0.0,0.0,0.1,0.477171,0.655032,0.443992,0.22324,0.397698,19.2849007,0.203718,4,179,1884,38.0144005
528921,5277.31466113,937.91641434,0.0,0.0,0.0,0.0,0,16,0.330433,-2.576,2.3908701,0.875636,1.2174799,0.0041634,1.5e-06,8,25,64.2786026,-9999.0,0.0,0.0,0.0,0.0,0.1,0.477171,0.655032,0.44916,0.225962,0.397698,19.3621998,0.203718,4,179,1882,38.0144005
528922,5527.14235626,940.52666647,0.0,0.0,0.0,0.0,0,17,0.330433,-2.576,2.3908701,0.874275,1.2174799,0.0042564,1.4e-06,7,25,64.4424973,-9999.0,0.0,0.0,0.0,0.0,0.1,0.479047,0.655053,0.454711,0.228885,0.397698,19.4410992,0.190986,4,179,1880,38.0271988
528923,5776.98495931,1007.22074066,0.0,0.0,0.0,0.0,0,18,0.330433,-2.576,2.3908701,0.87319,1.24304,0.0042505,1.2e-06,6,25,64.608902,-9999.0,0.0,0.0,0.0,0.0,0.1,0.473394,0.655053,0.460631,0.232,0.395971,19.5212994,0.190986,4,178,1877,38.0325012
529688,4773.76201738,917.59086274,0.0,0.0,0.0,0.0,0,14,0.314195,-2.6024899,2.37622,0.879441,1.2174799,0.0038427,1.6e-06,9,25,63.9356003,-9999.0,0.0,0.0,0.0,0.0,0.1,0.465459,0.655032,0.435779,0.218911,0.397698,19.1728001,0.216451,4,179,1886,37.0630989
529689,5023.74923661,772.57763457,0.0,0.0,0.0,0.0,0,15,0.330433,-2.57636,2.37167,0.878152,1.2174799,0.0040162,1.5e-06,8,25,64.0927963,-9999.0,0.0,0.0,0.0,0.0,0.1,0.477171,0.655032,0.440588,0.221447,0.397698,19.2488995,0.229183,4,179,1883,37.2342987
529690,5273.73766755,690.49215166,0.0,0.0,0.0,0.0,0,16,0.330433,-2.57636,2.37167,0.877098,1.2174799,0.0041657,1.4e-06,7,25,64.254097,-9999.0,0.0,0.0,0.0,0.0,0.1,0.477171,0.655032,0.445796,0.224191,0.397698,19.3269997,0.216451,4,180,1882,37.2342987
529691,5523.72714567,694.03358821,0.0,0.0,0.0,0.0,0,16,0.330433,-2.57636,2.37167,0.875969,1.24304,0.0042452,1.3e-06,6,25,64.4185028,-9999.0,0.0,0.0,0.0,0.0,0.1,0.479047,0.655053,0.451388,0.227136,0.395971,19.4067993,0.190986,4,178,1880,37.2910004
529692,5773.71753497,782.03953329,0.0,0.0,0.0,0.0,0,17,0.330433,-2.57636,2.37167,0.87536,1.24304,0.0042126,1.2e-06,6,25,64.5854034,-9999.0,0.0,0.0,0.0,0.0,0.1,0.473394,0.655053,0.457351,0.230274,0.395971,19.4878006,0.178254,4,178,1877,37.2523994
529693,6023.70872199,930.85393145,0.0,0.0,0.0,0.0,0,18,0.330433,-2.5450301,2.36359,0.874308,1.24304,0.0040613,1.1e-06,5,25,64.7554016,-9999.0,0.0,0.0,0.0,0.0,0.1,0.473394,0.655053,0.46367,0.233598,0.395971,19.5697994,0.190986,4,179,1875,38.8469009
530456,4533.41043347,966.52055981,0.0,0.0,0.0,0.0,0,13,0.314195,-2.6024899,2.37622,0.880995,1.2174799,0.0036607,1.5e-06,10,25,63.7655983,-9999.0,0.0,0.0,0.0,0.0,0.1,0.465472,0.649961,0.428347,0.21499,0.397698,19.0655003,0.203718,4,179,1886,37.0632019
530457,4782.89271802,751.04274352,0.0,0.0,0.0,0.0,0,14,0.314195,-2.6024899,2.37622,0.880083,1.2174799,0.0038134,1.5e-06,9,25,63.9173012,-9999.0,0.0,0.0,0.0,0.0,0.1,0.465472,0.649961,0.432775,0.217327,0.397698,19.1394005,0.203718,4,179,1884,37.0632019
530458,5032.42638752,564.77288591,0.0,0.0,0.0,0.0,0,14,0.330433,-2.57636,2.37167,0.879012,1.2174799,0.0039762,1.5e-06,8,25,64.0746994,-9999.0,0.0,0.0,0.0,0.0,0.1,0.474162,0.649961,0.437617,0.219881,0.397698,19.2161999,0.203718,4,179,1882,37.2137985
530459,5282.00415937,445.95024691,0.0,0.0,0.0,0.0,0,15,0.330433,-2.57636,2.37167,0.87832,1.2174799,0.0041192,1.4e-06,7,25,64.2363968,-9999.0,0.0,0.0,0.0,0.0,0.1,0.474162,0.649961,0.44286,0.222644,0.397698,19.2950993,0.203718,4,179,1880,37.2137985
530460,5531.62006408,451.4142585,0.0,0.0,0.0,0.0,0,16,0.330433,-2.57636,2.37167,0.877384,1.24304,0.0041914,1.3e-06,6,25,64.4011993,-9999.0,0.0,0.0,0.0,0.0,0.1,0.472801,0.650059,0.448489,0.225609,0.395971,19.3756008,0.203718,4,179,1879,37.2484016
530461,5781.26916232,577.64871924,0.0,0.0,0.0,0.0,0,17,0.330433,-2.57636,2.37167,0.87604,1.24304,0.004149,1.2e-06,6,25,64.5688019,-9999.0,0.0,0.0,0.0,0.0,0.1,0.464066,0.650059,0.45449,0.228769,0.395971,19.4573002,0.178254,4,179,1877,37.1888008
530462,6030.94733196,767.19049323,0.0,0.0,0.0,0.0,0,18,0.330433,-2.5450301,2.36359,0.875794,1.24304,0.003987,1.1e-06,5,25,64.739502,-9999.0,0.0,0.0,0.0,0.0,0.1,0.464066,0.650059,0.460631,0.232,0.395971,19.5400009,0.178254,4,179,1875,38.7831993
530463,6280.65110595,984.11608206,0.0,0.0,0.0,0.0,0,18,0.330433,-2.5450301,2.36359,0.874388,1.24304,0.0037476,1e-06,5,25,64.9125977,-9999.0,0.0,0.0,0.0,0.0,0.1,0.452037,0.655053,0.466905,0.235299,0.395971,19.6236,0.178254,4,179,1873,38.7010994
531224,4556.76081354,883.88585448,0.0,0.0,0.0,0.0,0,12,0.314195,-2.6024899,2.37622,0.881549,1.2174799,0.0036246,1.4e-06,9,26,63.7542,-9999.0,0.0,0.0,0.0,0.0,0.1,0.464102,0.649961,0.425762,0.213625,0.397698,19.0349007,0.203718,4,179,1884,37.0537987
531225,4805.03087457,641.21557515,0.0,0.0,0.0,0.0,0,13,0.314195,-2.6024899,2.37622,0.881041,1.2174799,0.0037553,1.4e-06,8,25,63.9059982,-9999.0,0.0,0.0,0.0,0.0,0.1,0.464102,0.649961,0.430217,0.215977,0.397698,19.1095009,0.203718,4,180,1883,37.0537987
531226,5053.4715097,407.50536668,0.0,0.0,0.0,0.0,0,14,0.330433,-2.57636,2.37167,0.880159,1.2174799,0.0039048,1.4e-06,7,25,64.0636978,-9999.0,0.0,0.0,0.0,0.0,0.1,0.470309,0.649961,0.435088,0.218547,0.397698,19.1868992,0.203718,4,180,1881,37.1875
531227,5302.05874101,214.39177674,0.0,0.0,0.0,0.0,0,15,0.330433,-2.57636,2.37167,0.879156,1.2174799,0.0040406,1.4e-06,7,25,64.225502,-9999.0,0.0,0.0,0.0,0.0,0.1,0.470309,0.649961,0.440361,0.221327,0.397698,19.2665005,0.203718,4,180,1879,37.1875
531228,5550.77287293,225.53723417,0.0,0.0,0.0,0.0,0,15,0.330433,-2.57636,2.37167,0.878893,1.24304,0.0041121,1.3e-06,6,25,64.3908997,-9999.0,0.0,0.0,0.0,0.0,0.1,0.466449,0.650059,0.445796,0.224191,0.395971,19.3476009,0.190986,4,179,1877,37.205101
531229,5799.5975792,425.17085279,0.0,0.0,0.0,0.0,0,16,0.330433,-2.57636,2.37167,0.877844,1.24304,0.0040771,1.2e-06,6,25,64.5590973,-9999.0,0.0,0.0,0.0,0.0,0.1,0.45553,0.650059,0.451388,0.227136,0.395971,19.4298992,0.178254,4,179,1876,37.1305008
531230,6048.51921336,660.05565229,0.0,0.0,0.0,0.0,0,17,0.330433,-2.5450301,2.36359,0.877334,1.24304,0.0039299,1.1e-06,5,25,64.7304001,-9999.0,0.0,0.0,0.0,0.0,0.1,0.45553,0.650059,0.457351,0.230274,0.395971,19.5132008,0.203718,4,179,1875,38.7249985
531231,6297.52628166,903.09283808,0.0,0.0,0.0,0.0,0,18,0.330433,-2.5450301,2.36359,0.876044,1.24304,0.0037074,1e-06,5,25,64.9040985,-9999.0,0.0,0.0,0.0,0.0,0.1,0.442162,0.650059,0.46367,0.233598,0.395971,19.5972996,0.190986,4,179,1873,38.6334991
531991,4593.61818889,867.9553070099998,0.0,0.0,0.0,0.0,0,11,0.314195,-2.6024899,2.37622,0.8821,1.2174799,0.0035841,1.3e-06,8,26,63.7499008,-9999.0,0.0,0.0,0.0,0.0,0.1,0.464102,0.649961,0.423636,0.212503,0.397698,19.0079002,0.190986,4,178,1882,37.0537987
531992,4839.99800197,619.07158312,0.0,0.0,0.0,0.0,0,12,0.314195,-2.6024899,2.37622,0.881488,1.2174799,0.0036948,1.3e-06,8,26,63.9017982,-9999.0,0.0,0.0,0.0,0.0,0.1,0.464102,0.649961,0.428113,0.214866,0.397698,19.0830994,0.203718,4,180,1880,37.0537987
531993,5086.73109697,371.68916461,0.0,0.0,0.0,0.0,0,13,0.330433,-2.57636,2.37167,0.880967,1.2174799,0.0038292,1.3e-06,7,25,64.0595016,-9999.0,0.0,0.0,0.0,0.0,0.1,0.470309,0.649961,0.432775,0.217327,0.397698,19.1611004,0.203718,4,179,1879,37.1875
531994,5333.76844704,134.37278427,0.0,0.0,0.0,0.0,0,14,0.330433,-2.57636,2.37167,0.880439,1.2174799,0.0039558,1.3e-06,7,25,64.2218018,-9999.0,0.0,0.0,0.0,0.0,0.1,0.470309,0.649961,0.437617,0.219881,0.397698,19.2411995,0.190986,4,179,1877,37.1875
531995,5581.0696502,151.52311776,0.0,0.0,0.0,0.0,0,15,0.330433,-2.57636,2.37167,0.879988,1.24304,0.0040289,1.3e-06,6,25,64.3876038,-9999.0,0.0,0.0,0.0,0.0,0.1,0.466449,0.650059,0.44286,0.222644,0.395971,19.3227997,0.190986,4,179,1876,37.205101
531996,5828.60112155,390.97629759,0.0,0.0,0.0,0.0,0,16,0.330433,-2.57636,2.37167,0.879078,1.24304,0.0040102,1.2e-06,6,25,64.5562973,-9999.0,0.0,0.0,0.0,0.0,0.1,0.45553,0.650059,0.448489,0.225609,0.395971,19.4055996,0.190986,4,180,1875,37.1305008
531997,6076.33471987,638.56532582,0.0,0.0,0.0,0.0,0,17,0.330433,-2.5450301,2.36359,0.878737,1.24304,0.0038915,1.2e-06,6,25,64.7281036,-9999.0,0.0,0.0,0.0,0.0,0.1,0.45553,0.650059,0.45449,0.228769,0.395971,19.4894009,0.203718,4,179,1874,38.7249985
531998,6324.24669203,887.50711851,0.0,0.0,0.0,0.0,0,18,0.330433,-2.5450301,2.36359,0.877858,1.24304,0.0037003,1.1e-06,5,25,64.902298,-9999.0,0.0,0.0,0.0,0.0,0.1,0.442162,0.650059,0.460631,0.232,0.395971,19.5741005,0.203718,4,179,1872,38.6334991
532758,4643.66095003,922.1922934900001,0.0,0.0,0.0,0.0,0,11,0.314195,-2.6149499,2.3600299,0.882846,1.2174799,0.0035576,1.2e-06,7,26,63.7529984,-9999.0,0.0,0.0,0.0,0.0,0.1,0.461909,0.649961,0.421737,0.211499,0.397698,18.9846001,0.190986,4,178,1881,37.0555992
532759,4887.51875829,693.06697818,0.0,0.0,0.0,0.0,0,12,0.314195,-2.6149499,2.3600299,0.881953,1.2174799,0.0036524,1.2e-06,7,26,63.9047012,-9999.0,0.0,0.0,0.0,0.0,0.1,0.461909,0.649961,0.425762,0.213625,0.397698,19.0601997,0.190986,4,179,1879,37.0555992
532760,5131.96767394,485.02066585,0.0,0.0,0.0,0.0,0,13,0.330433,-2.57798,2.3526101,0.8815,1.2174799,0.003772,1.3e-06,7,26,64.0626984,-9999.0,0.0,0.0,0.0,0.0,0.1,0.466122,0.649961,0.430217,0.215977,0.397698,19.1387005,0.190986,4,179,1877,37.2078018
532761,5376.92707782,339.33502084,0.0,0.0,0.0,0.0,0,14,0.330433,-2.57798,2.3526101,0.881197,1.2174799,0.003888,1.3e-06,6,25,64.2253036,-9999.0,0.0,0.0,0.0,0.0,0.1,0.466122,0.649961,0.435088,0.218547,0.397698,19.2192001,0.203718,4,180,1874,37.2078018
532762,5622.3302459,346.48443895,0.0,0.0,0.0,0.0,0,14,0.330433,-2.57798,2.3526101,0.880919,1.24304,0.0039608,1.3e-06,6,25,64.3914032,-9999.0,0.0,0.0,0.0,0.0,0.1,0.460447,0.650059,0.440361,0.221327,0.395971,19.3012009,0.203718,4,179,1874,37.2128983
532763,5868.12150417,499.95467444,0.0,0.0,0.0,0.0,0,15,0.330433,-2.57798,2.3526101,0.880571,1.24304,0.0039572,1.3e-06,6,25,64.5604019,-9999.0,0.0,0.0,0.0,0.0,0.1,0.448115,0.650059,0.445796,0.224191,0.395971,19.3845005,0.190986,4,180,1872,37.1286011
532764,6114.25404947,710.53352247,0.0,0.0,0.0,0.0,0,16,0.330433,-2.5441501,2.3462999,0.879261,1.24304,0.0038675,1.2e-06,6,25,64.7325974,-9999.0,0.0,0.0,0.0,0.0,0.1,0.448115,0.650059,0.451388,0.227136,0.395971,19.4687004,0.203718,4,181,1871,38.7294998
532765,6360.6882627,940.61740183,0.0,0.0,0.0,0.0,0,17,0.330433,-2.5441501,2.3462999,0.879083,1.24304,0.0037091,1.2e-06,6,25,64.9072037,-9999.0,0.0,0.0,0.0,0.0,0.1,0.433957,0.650059,0.457351,0.230274,0.395971,19.5538006,0.203718,4,179,1870,38.6324997
533524,4706.46852453,1035.63064719,0.0,0.0,0.0,0.0,0,10,0.314195,-2.6149499,2.3600299,0.88363,1.2174799,0.0035468,1.1e-06,7,26,63.763401,-9999.0,0.0,0.0,0.0,0.0,0.1,0.461909,0.649961,0.41959,0.210365,0.397698,18.9650002,0.190986,4,176,1882,37.0555992
533525,4947.23140414,838.1133857999998,0.0,0.0,0.0,0.0,0,11,0.314195,-2.6149499,2.3600299,0.882903,1.2174799,0.0036329,1.1e-06,6,26,63.9151993,-9999.0,0.0,0.0,0.0,0.0,0.1,0.461909,0.649961,0.423636,0.212503,0.397698,19.0408993,0.178254,4,179,1878,37.0555992
533526,5188.86800371,676.26714952,0.0,0.0,0.0,0.0,0,12,0.330433,-2.57798,2.3526101,0.882013,1.2174799,0.0037422,1.2e-06,6,26,64.0733032,-9999.0,0.0,0.0,0.0,0.0,0.1,0.466122,0.649961,0.428113,0.214866,0.397698,19.1196995,0.190986,4,179,1875,37.2078018
533527,5431.26170919,580.72408903,0.0,0.0,0.0,0.0,0,13,0.330433,-2.57798,2.3526101,0.88155,1.2174799,0.003849,1.3e-06,6,26,64.2360992,-9999.0,0.0,0.0,0.0,0.0,0.1,0.466122,0.649961,0.432775,0.217327,0.397698,19.2005005,0.203718,4,180,1872,37.2078018
533528,5674.31549594,584.93048959,0.0,0.0,0.0,0.0,0,14,0.330433,-2.57798,2.3526101,0.881475,1.2174799,0.0039195,1.3e-06,6,25,64.402298,-9999.0,0.0,0.0,0.0,0.0,0.1,0.460447,0.650059,0.437617,0.219881,0.397698,19.2828999,0.203718,4,179,1871,37.1689987
533529,5917.94803468,687.0566845,0.0,0.0,0.0,0.0,0,15,0.330433,-2.57798,2.3526101,0.881101,1.2174799,0.0039256,1.3e-06,6,25,64.5716019,-9999.0,0.0,0.0,0.0,0.0,0.1,0.448115,0.650059,0.44286,0.222644,0.397698,19.3665009,0.203718,4,180,1868,37.0847015
533530,6162.0906789,852.61368613,0.0,0.0,0.0,0.0,0,16,0.330433,-2.5441501,2.3462999,0.880681,1.2174799,0.0038567,1.3e-06,6,25,64.7440033,-9999.0,0.0,0.0,0.0,0.0,0.1,0.448115,0.650059,0.448489,0.225609,0.397698,19.4512005,0.203718,4,180,1867,38.6856003
534290,5018.70078005,1024.46388842,0.0,0.0,0.0,0.0,0,11,0.314195,-2.6149499,2.3600299,0.883629,1.19033,0.0036293,1e-06,6,26,63.9333,-9999.0,0.0,0.0,0.0,0.0,0.1,0.459433,0.649961,0.421737,0.211499,0.399534,19.0251999,0.190986,4,177,1877,36.9920998
534291,5257.05336794,896.89992125,0.0,0.0,0.0,0.0,0,12,0.330433,-2.57798,2.3526101,0.882836,1.19033,0.0037363,1.1e-06,6,26,64.0914001,-9999.0,0.0,0.0,0.0,0.0,0.1,0.462125,0.649961,0.425762,0.213625,0.399534,19.1042004,0.190986,4,178,1873,37.1338005
534292,5496.44091273,827.2440261499999,0.0,0.0,0.0,0.0,0,13,0.330433,-2.57798,2.3526101,0.882389,1.19033,0.003839,1.2e-06,6,26,64.2542038,-9999.0,0.0,0.0,0.0,0.0,0.1,0.462125,0.649961,0.430217,0.215977,0.399534,19.1853008,0.190986,4,180,1870,37.1338005
